ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY: 12750000       225.5458       671.3482       714.1240        42.9237          -9097.5291       284.3003         0.0000         0.0000      1938.7971          -5220.4899       300.9399     -7159.2870     -5203.9311       298.8684              7.3703         8.2869   1000000.0000         0.0720         0.0717
ENERGY: 12800000       249.1355       740.5754       708.3718        37.5314          -9145.4432       313.8669         0.0000         0.0000      1901.1548          -5194.8075       295.0970     -7095.9622     -5180.6668       298.7268             23.5070        23.1429   1000000.0000        -0.2425        -0.2439
ENERGY: 12850000       246.2543       691.2846       704.7194        47.7959          -9067.8344       270.7670         0.0000         0.0000      1970.7993          -5136.2139       305.9072     -7107.0132     -5123.1323       298.8595              6.4465         6.9154   1000000.0000         0.1723         0.1727
ENERGY: 12900000       262.3790       653.1324       710.5272        42.7049          -8984.0839       264.6623         0.0000         0.0000      1912.7604          -5137.9178       296.8985     -7050.6782     -5125.7020       298.6410             -2.4714        -1.6618   1000000.0000         0.3740         0.3741
ENERGY: 12950000       232.6759       694.9924       706.3022        45.0646          -9044.3969       238.5210         0.0000         0.0000      1960.9015          -5165.9393       304.3709     -7126.8408     -5152.2002       301.3646            -21.1816       -20.5402   1000000.0000         0.1543         0.1539
ENERGY: 13000000       232.9502       714.3152       700.0742        35.3028          -8960.4404       221.6264         0.0000         0.0000      1876.6444          -5179.5272       291.2925     -7056.1716     -5166.6332       298.1876            -13.7224       -13.1855   1000000.0000        -0.2979        -0.2976
ENERGY: 13050000       248.5128       711.2171       703.9980        51.2882          -9012.8459       227.4814         0.0000         0.0000      1969.2887          -5101.0596       305.6728     -7070.3483     -5087.5617       300.3760              7.6693         7.5935   1000000.0000        -0.0264        -0.0269
ENERGY: 13100000       247.1983       661.9604       697.5555        40.0757          -9026.7674       272.5319         0.0000         0.0000      1939.3366          -5168.1091       301.0236     -7107.4456     -5155.0501       298.9089             -0.1689        -0.1767   1000000.0000         0.4122         0.4119
ENERGY: 13150000       247.9671       692.7093       685.0526        43.0012          -8991.3415       245.8372         0.0000         0.0000      1889.7317          -5187.0425       293.3239     -7076.7741     -5172.5691       299.5656             -9.9428        -8.5879   1000000.0000         0.1750         0.1740
ENERGY: 13200000       234.2391       711.6273       702.2370        48.8728          -8974.5973       253.1157         0.0000         0.0000      1954.2987          -5070.2067       303.3460     -7024.5054     -5057.5578       298.6952             24.2103        25.5090   1000000.0000         0.0857         0.0831
ENERGY: 13250000       221.3231       697.5132       701.6076        41.8450          -9118.6036       290.1568         0.0000         0.0000      1951.8846          -5214.2733       302.9713     -7166.1579     -5199.7647       299.6385             42.6155        43.4191   1000000.0000         0.4291         0.4284
ENERGY: 13300000       245.1419       663.0073       704.6046        38.8124          -9033.0547       265.4721         0.0000         0.0000      1926.2282          -5189.7883       298.9889     -7116.0165     -5175.1104       298.5697            -12.9776       -12.7687   1000000.0000        -0.0723        -0.0722
ENERGY: 13350000       226.4204       709.5275       722.9213        38.3931          -9119.8418       286.8187         0.0000         0.0000      1955.2335          -5180.5274       303.4911     -7135.7608     -5169.8076       299.7319             -2.8720        -2.4316   1000000.0000         0.1106         0.1104
ENERGY: 13400000       239.0564       688.0239       711.7237        38.5329          -9018.0304       270.3403         0.0000         0.0000      1929.0950          -5141.2581       299.4339     -7070.3531     -5127.7670       299.6142            -14.1819       -13.7072   1000000.0000         0.3364         0.3362
ENERGY: 13450000       234.7660       686.0216       713.6330        41.7316          -9070.7016       258.1986         0.0000         0.0000      1993.0272          -5143.3236       309.3575     -7136.3508     -5128.7565       297.4171              2.7271         3.7174   1000000.0000         0.0840         0.0829
ENERGY: 13500000       221.5254       726.5958       710.5699        40.0999          -8988.8605       264.4194         0.0000         0.0000      1924.1146          -5101.5356       298.6609     -7025.6501     -5086.9711       298.0843             15.6549        15.4627   1000000.0000         0.2775         0.2759
ENERGY: 13550000       228.3563       702.7596       708.7630        41.9101          -9100.9535       280.3801         0.0000         0.0000      1949.2731          -5189.5112       302.5660     -7138.7843     -5174.4468       299.4677             34.9395        35.5756   1000000.0000         0.2905         0.2925
ENERGY: 13600000       242.5398       718.1550       708.8547        47.9892          -9089.0039       257.1031         0.0000         0.0000      1929.2033          -5185.1588       299.4507     -7114.3621     -5170.9562       299.4851              0.2445         1.2810   1000000.0000         0.0943         0.0958
ENERGY: 13650000       239.1799       685.1661       729.8993        45.5068          -9065.7903       265.2254         0.0000         0.0000      1924.9343          -5175.8785       298.7881     -7100.8128     -5163.5447       299.4450            -33.5378       -33.7895   1000000.0000         0.2333         0.2346
ENERGY: 13700000       214.6668       676.5317       702.6101        38.5189          -9083.3201       297.8066         0.0000         0.0000      1923.4074          -5229.7786       298.5511     -7153.1860     -5216.6684       300.0561             10.1671        11.2217   1000000.0000        -0.2471        -0.2473
ENERGY: 13750000       239.1817       713.4753       697.8681        38.4747          -9142.6625       274.4964         0.0000         0.0000      1961.8725          -5217.2938       304.5216     -7179.1663     -5205.1210       298.8520             44.7796        45.5298   1000000.0000        -0.2391        -0.2393
ENERGY: 13800000       254.0190       665.8314       704.3176        36.0874          -9118.1129       269.5041         0.0000         0.0000      1952.2511          -5236.1023       303.0282     -7188.3534     -5222.4713       299.0654             -7.6122        -6.6775   1000000.0000         0.3001         0.3000
ENERGY: 13850000       248.0691       687.6625       709.6401        47.1287          -9149.2735       301.4387         0.0000         0.0000      1920.3090          -5235.0254       298.0702     -7155.3344     -5220.1407       300.7379              6.0509         6.0646   1000000.0000        -0.2684        -0.2694
ENERGY: 13900000       246.8156       717.7808       700.4482        39.5215          -9022.5867       212.0344         0.0000         0.0000      1898.4765          -5207.5097       294.6813     -7105.9862     -5196.6156       299.1460            -15.5963       -15.3875   1000000.0000        -0.0070        -0.0065
ENERGY: 13950000       256.3076       709.7393       722.3840        46.0352          -9059.8640       230.1735         0.0000         0.0000      1960.7384          -5134.4859       304.3456     -7095.2243     -5120.9475       300.5712              7.8479         7.5462   1000000.0000         0.1774         0.1762
ENERGY: 14000000       229.9194       690.7250       720.3560        39.8593          -9030.8766       220.3485         0.0000         0.0000      1921.5461          -5208.1222       298.2622     -7129.6683     -5196.2163       299.5731            -40.3027       -39.5091   1000000.0000         0.2745         0.2752
ENERGY: 14050000       234.2725       725.5749       707.1948        39.2465          -9091.1121       289.8851         0.0000         0.0000      1903.2362          -5191.7022       295.4201     -7094.9384     -5180.7581       299.8825            -12.0207       -11.9571   1000000.0000         0.0511         0.0529
ENERGY: 14100000       250.8023       683.8886       707.0230        38.8793          -9059.0885       319.5949         0.0000         0.0000      2009.6455          -5049.2548       311.9370     -7058.9004     -5037.4008       298.7328             -4.4395        -3.8393   1000000.0000         0.0089         0.0092
ENERGY: 14150000       254.4301       655.7324       691.6975        45.2051          -9093.1724       303.5798         0.0000         0.0000      1920.7277          -5221.7997       298.1351     -7142.5274     -5208.6205       299.7528              1.3729         1.8103   1000000.0000         0.3108         0.3121
ENERGY: 14200000       252.0819       694.8115       699.7153        40.7071          -9061.3289       312.2022         0.0000         0.0000      1906.2440          -5155.5669       295.8870     -7061.8109     -5143.6829       299.0292            -14.1313       -14.2784   1000000.0000        -0.0330        -0.0325
ENERGY: 14250000       266.9357       712.0859       706.7727        35.6045          -9097.6704       258.6230         0.0000         0.0000      1890.5990          -5227.0497       293.4586     -7117.6487     -5211.4080       299.4332            -44.5501       -43.8138   1000000.0000        -0.0384        -0.0391
ENERGY: 14300000       255.6035       665.8844       711.9438        39.0512          -9038.3866       276.5559         0.0000         0.0000      1928.2558          -5161.0919       299.3037     -7089.3477     -5149.5243       299.0688             -6.5731        -5.9637   1000000.0000        -0.1589        -0.1604
ENERGY: 14350000       235.3618       666.8104       724.5615        46.5443          -9068.3937       292.6718         0.0000         0.0000      1960.2839          -5142.1600       304.2751     -7102.4439     -5127.5983       299.8378             25.9468        25.9616   1000000.0000        -0.4020        -0.4026
ENERGY: 14400000       236.2315       679.0565       724.9998        42.1222          -9083.7078       282.3489         0.0000         0.0000      1934.0530          -5184.8959       300.2035     -7118.9489     -5168.9074       299.4057             11.4298        12.1077   1000000.0000         0.5409         0.5435
ENERGY: 14450000       231.4246       710.6951       717.5299        38.7249          -9009.7043       251.9412         0.0000         0.0000      1961.3930          -5097.9956       304.4472     -7059.3887     -5082.3315       300.0357             -8.8527        -9.1862   1000000.0000         0.0369         0.0388
ENERGY: 14500000       222.0698       672.5199       705.2656        45.8134          -8925.8831       240.2469         0.0000         0.0000      1898.3251          -5141.6424       294.6578     -7039.9675     -5128.6055       299.2203              5.4522         6.5073   1000000.0000         0.2605         0.2612
ENERGY: 14550000       240.8694       683.1596       708.9233        42.1664          -9044.0508       217.5735         0.0000         0.0000      1879.7997          -5271.5591       291.7823     -7151.3588     -5258.3507       299.8340             -7.1476        -6.5604   1000000.0000        -0.0686        -0.0673
ENERGY: 14600000       232.3132       703.9881       711.3668        43.3305          -9107.9538       244.1703         0.0000         0.0000      1863.0953          -5309.6897       289.1895     -7172.7850     -5298.0999       298.4145            -16.9140       -15.6636   1000000.0000         0.0231         0.0200
ENERGY: 14650000       247.1211       684.2396       723.5516        49.4895          -9103.8676       269.9700         0.0000         0.0000      1912.5278          -5216.9681       296.8624     -7129.4959     -5202.0381       297.7572              6.6079         7.3353   1000000.0000         0.2834         0.2827
ENERGY: 14700000       263.6756       680.7456       716.7408        45.3450          -9098.7176       249.4145         0.0000         0.0000      1973.1163          -5169.6797       306.2669     -7142.7960     -5154.4092       299.3962            -61.1784       -61.2088   1000000.0000        -0.3712        -0.3701
ENERGY: 14750000       251.4775       683.0067       702.5426        46.9025          -9066.9524       289.2510         0.0000         0.0000      1946.9585          -5146.8137       302.2067     -7093.7722     -5132.3705       298.9757             -0.7066        -0.1580   1000000.0000         0.4491         0.4495
ENERGY: 14800000       231.5529       694.2917       705.7494        52.0587          -9055.0443       226.7480         0.0000         0.0000      1925.5556          -5219.0880       298.8845     -7144.6436     -5206.1275       300.0588              7.9371         9.0179   1000000.0000         0.1808         0.1818
ENERGY: 14850000       270.9766       727.7243       710.7780        44.9692          -9027.8579       253.2687         0.0000         0.0000      1903.8554          -5116.2858       295.5162     -7020.1411     -5106.3247       299.3898            -25.8373       -25.5451   1000000.0000         0.1750         0.1736
ENERGY: 14900000       223.9399       678.2213       692.6726        38.2449          -8922.7191       180.9489         0.0000         0.0000      1939.9290          -5168.7625       301.1156     -7108.6915     -5155.3769       298.2258            -46.3982       -46.1643   1000000.0000         0.0509         0.0510
ENERGY: 14950000       231.6891       737.7888       708.7129        45.8869          -9055.2884       242.8489         0.0000         0.0000      1939.0344          -5149.3274       300.9767     -7088.3618     -5138.2699       299.7672            -18.0994       -17.5159   1000000.0000         0.1184         0.1191
ENERGY: 15000000       238.1613       698.3308       708.7703        38.1636          -9111.5139       235.6866         0.0000         0.0000      1937.5497          -5254.8516       300.7463     -7192.4013     -5241.8260       300.1176            -14.3261       -13.1561   1000000.0000         0.1370         0.1386
ENERGY: 15050000       231.5527       696.1874       694.6050        39.8019          -9111.4242       266.6472         0.0000         0.0000      1947.1718          -5235.4581       302.2398     -7182.6300     -5223.2809       299.8746             14.6729        15.1938   1000000.0000         0.0841         0.0839
ENERGY: 15100000       254.4449       702.9140       700.4542        44.0039          -9111.8425       285.0826         0.0000         0.0000      1921.8138          -5203.1291       298.3037     -7124.9429     -5190.4883       299.3817             17.2913        17.1737   1000000.0000         0.0549         0.0559
ENERGY: 15150000       235.5414       677.7226       709.2543        38.4163          -9129.4123       327.2617         0.0000         0.0000      1939.8816          -5201.3345       301.1082     -7141.2161     -5186.6177       299.2743             20.1627        20.8448   1000000.0000         0.3518         0.3515
ENERGY: 15200000       230.5058       697.2041       711.6280        41.1168          -8993.7988       250.5741         0.0000         0.0000      1921.1489          -5141.6212       298.2005     -7062.7700     -5126.0198       299.8853             24.1364        24.7055   1000000.0000         0.0890         0.0910
ENERGY: 15250000       237.6412       703.7986       702.3301        40.8967          -9049.7498       260.3886         0.0000         0.0000      1967.9342          -5136.7604       305.4625     -7104.6946     -5123.5174       299.6780             -1.3549        -1.0473   1000000.0000         0.0970         0.0988
ENERGY: 15300000       251.9404       695.5376       712.3503        43.2840          -9099.8305       305.5538         0.0000         0.0000      1939.0261          -5152.1383       300.9754     -7091.1644     -5140.1392       299.1377             17.9310        18.1358   1000000.0000        -0.0495        -0.0495
ENERGY: 15350000       223.4304       715.5082       703.9166        41.9373          -9083.9314       322.6319         0.0000         0.0000      1948.2293          -5128.2777       302.4039     -7076.5070     -5114.5205       299.5396             19.7026        20.0949   1000000.0000        -0.1562        -0.1571
ENERGY: 15400000       235.5662       684.2744       705.3317        36.5465          -9030.8674       249.5527         0.0000         0.0000      1896.8224          -5222.7736       294.4246     -7119.5960     -5212.1313       299.7709            -24.2184       -24.0511   1000000.0000         0.1235         0.1242
ENERGY: 15450000       248.2522       727.0145       716.0239        45.0913          -9114.8083       275.0463         0.0000         0.0000      1955.2281          -5148.1520       303.4903     -7103.3801     -5135.3962       299.1391              1.0473         0.8263   1000000.0000        -0.4213        -0.4203
ENERGY: 15500000       236.5933       720.4527       707.6101        42.2767          -9082.4813       229.9075         0.0000         0.0000      1947.9550          -5197.6861       302.3614     -7145.6411     -5185.8057       299.7461            -32.8545       -32.8287   1000000.0000         0.0527         0.0519
ENERGY: 15550000       223.7207       673.6121       709.6391        42.2259          -9092.8199       264.6737         0.0000         0.0000      1972.5304          -5206.4179       306.1760     -7178.9483     -5193.6637       299.0747             20.5883        20.1407   1000000.0000         0.0021         0.0013
ENERGY: 15600000       232.0567       733.0352       704.7210        39.6252          -9007.9841       224.6210         0.0000         0.0000      1912.9782          -5160.9468       296.9323     -7073.9250     -5147.2464       299.8496              1.6450         2.0301   1000000.0000         0.2458         0.2480
ENERGY: 15650000       228.0864       715.3388       714.7048        40.9550          -9071.9987       242.3196         0.0000         0.0000      1944.9898          -5185.6043       301.9011     -7130.5941     -5171.5938       299.9550             -0.6386        -0.1407   1000000.0000        -0.0136        -0.0124
ENERGY: 15700000       243.2731       712.7346       698.3164        32.7477          -8998.9130       221.5569         0.0000         0.0000      1891.1458          -5199.1384       293.5434     -7090.2841     -5187.8523       299.5401             -4.9196        -4.9003   1000000.0000        -0.2172        -0.2157
ENERGY: 15750000       290.7400       669.7630       718.0368        45.9415          -9071.9547       262.4475         0.0000         0.0000      1867.5790          -5217.4469       289.8854     -7085.0259     -5206.0496       298.8177            -44.1118       -43.1298   1000000.0000         0.0474         0.0487
ENERGY: 15800000       239.9242       720.9699       710.3985        43.9130          -9066.3323       279.9123         0.0000         0.0000      1891.8785          -5179.3359       293.6572     -7071.2144     -5167.8407       300.1591              1.2525         2.5218   1000000.0000         0.0052         0.0054
ENERGY: 15850000       239.7491       713.3439       709.9717        41.1866          -9088.3091       270.8956         0.0000         0.0000      1971.2055          -5141.9568       305.9703     -7113.1622     -5128.4117       299.1727              3.9112         4.6487   1000000.0000         0.2455         0.2469
ENERGY: 15900000       235.5934       684.0582       705.1581        33.1915          -9083.7772       237.9612         0.0000         0.0000      2002.4461          -5185.3687       310.8195     -7187.8148     -5170.4541       298.5766             13.4249        14.7027   1000000.0000         0.5826         0.5830
ENERGY: 15950000       234.2142       671.9924       709.2824        44.0422          -9114.0608       290.2974         0.0000         0.0000      1920.2475          -5243.9848       298.0606     -7164.2322     -5230.0738       298.9826             -4.6662        -4.7745   1000000.0000        -0.2447        -0.2457
ENERGY: 16000000       254.7514       693.5185       693.5976        45.4068          -9000.2250       269.8901         0.0000         0.0000      1962.6725          -5080.3882       304.6458     -7043.0607     -5066.4019       300.8663             -7.3232        -7.3038   1000000.0000         0.5350         0.5353
ENERGY: 16050000       229.3837       712.3695       714.3016        35.6682          -9041.1240       312.4449         0.0000         0.0000      1897.9061          -5139.0500       294.5928     -7036.9561     -5126.4344       299.0505             10.7762        11.1624   1000000.0000        -0.2320        -0.2341
ENERGY: 16100000       252.7712       715.2226       712.0698        44.1401          -9035.2619       270.7646         0.0000         0.0000      1913.5845          -5126.7091       297.0264     -7040.2936     -5113.7971       298.6442              5.0704         5.0437   1000000.0000         0.2913         0.2926
ENERGY: 16150000       242.5763       701.5413       703.6485        50.8791          -9054.4591       294.6269         0.0000         0.0000      1874.0488          -5187.1382       290.8897     -7061.1870     -5173.2726       298.9250             -2.3527        -2.1021   1000000.0000        -0.3693        -0.3687
ENERGY: 16200000       229.3868       720.8483       714.8769        37.3493          -9008.0055       238.8711         0.0000         0.0000      1908.4055          -5158.2676       296.2225     -7066.6731     -5144.3088       298.8840             36.4595        36.8837   1000000.0000        -0.0047        -0.0055
ENERGY: 16250000       249.1689       695.8102       693.5218        42.9958          -9020.4543       256.8905         0.0000         0.0000      1865.6936          -5216.3734       289.5928     -7082.0671     -5203.3802       300.6640            -18.6503       -18.8395   1000000.0000        -0.2550        -0.2549
ENERGY: 16300000       245.4906       725.0017       709.9915        37.8332          -9027.3992       199.7388         0.0000         0.0000      1908.9638          -5200.3797       296.3092     -7109.3435     -5187.9578       299.3206            -15.2197       -15.0357   1000000.0000         0.4564         0.4575
ENERGY: 16350000       242.0543       682.1222       709.2167        43.8856          -9084.0797       285.4959         0.0000         0.0000      1875.2942          -5246.0108       291.0830     -7121.3050     -5234.1005       298.4157            -15.2247       -14.1687   1000000.0000         0.3648         0.3647
ENERGY: 16400000       224.8240       696.9397       714.3251        40.7567          -9019.7967       260.8869         0.0000         0.0000      1984.8469          -5097.2174       308.0877     -7082.0643     -5083.9082       299.2550             31.5373        32.0759   1000000.0000         0.2200         0.2190
ENERGY: 16450000       262.9127       686.7344       724.9137        40.3038          -9082.2114       252.9210         0.0000         0.0000      1947.4693          -5166.9565       302.2860     -7114.4258     -5154.0871       300.0104              0.0973         1.2090   1000000.0000         0.0208         0.0211
ENERGY: 16500000       240.8534       699.8044       721.7582        47.6498          -9069.8146       277.1799         0.0000         0.0000      1966.8275          -5115.7414       305.2908     -7082.5689     -5103.5118       299.2016             10.5376        10.3706   1000000.0000         0.1597         0.1597
ENERGY: 16550000       242.9754       689.9882       687.5210        41.4532          -9047.1353       225.4072         0.0000         0.0000      1861.0910          -5298.6993       288.8783     -7159.7903     -5287.2337       297.9810            -20.8628       -20.8017   1000000.0000         0.3590         0.3593
ENERGY: 16600000       218.0907       697.8297       708.8518        43.3518          -9029.3067       305.1028         0.0000         0.0000      1933.9996          -5122.0802       300.1952     -7056.0798     -5107.4727       299.7878             25.6438        25.5443   1000000.0000         0.1330         0.1340
ENERGY: 16650000       224.1322       687.8287       717.9413        41.5642          -8978.4433       241.0945         0.0000         0.0000      1913.7375          -5152.1448       297.0501     -7065.8823     -5137.5642       299.7736             13.9055        15.0300   1000000.0000         0.3554         0.3551
ENERGY: 16700000       234.5149       695.3353       701.5946        37.9392          -9045.5566       235.1526         0.0000         0.0000      1988.5154          -5152.5045       308.6572     -7141.0199     -5137.3819       299.8507             -2.4386        -1.9242   1000000.0000        -0.1676        -0.1683
ENERGY: 16750000       238.2798       688.9299       704.7770        43.3765          -9053.7690       266.0595         0.0000         0.0000      1900.3483          -5211.9980       294.9719     -7112.3462     -5199.5908       299.1888            -26.4869       -25.8932   1000000.0000         0.0630         0.0636
ENERGY: 16800000       237.6537       672.8573       716.1919        51.0604          -8966.6827       192.6573         0.0000         0.0000      1919.1524          -5177.1097       297.8906     -7096.2621     -5163.9955       298.5200            -23.6838       -23.3343   1000000.0000         0.1630         0.1635
ENERGY: 16850000       248.2764       693.6934       719.7614        41.4127          -8977.9353       210.4786         0.0000         0.0000      1905.8557          -5158.4572       295.8267     -7064.3128     -5144.8083       299.1776              1.0444         0.6057   1000000.0000         0.2272         0.2262
ENERGY: 16900000       258.9470       719.5713       714.3243        45.6434          -9024.0476       239.7661         0.0000         0.0000      1929.5652          -5116.2303       299.5069     -7045.7955     -5101.0114       300.0858             43.8968        44.6193   1000000.0000        -0.1760        -0.1760
ENERGY: 16950000       231.2894       652.2655       718.6784        40.5808          -8978.1864       293.7423         0.0000         0.0000      1926.2312          -5115.3987       298.9894     -7041.6300     -5103.6635       299.0785             14.3636        14.6474   1000000.0000        -0.1448        -0.1455
ENERGY: 17000000       229.9293       698.3825       713.5495        44.6976          -9104.6342       297.5213         0.0000         0.0000      1904.0432          -5216.5107       295.5454     -7120.5539     -5202.8153       299.7630             34.1413        34.8893   1000000.0000         0.4073         0.4074
ENERGY: 17050000       242.3916       677.3056       709.4652        40.6271          -9054.5880       240.6902         0.0000         0.0000      1940.9337          -5203.1746       301.2715     -7144.1083     -5189.4941       299.1120            -14.4612       -13.7414   1000000.0000         0.0342         0.0353
ENERGY: 17100000       248.4865       719.6086       697.8392        43.8786          -9072.3128       274.9553         0.0000         0.0000      1952.8624          -5134.6822       303.1231     -7087.5446     -5120.8991       300.0934             -8.4589        -9.5299   1000000.0000         0.3430         0.3439
ENERGY: 17150000       211.5142       701.0483       709.5171        46.3596          -8877.9776       215.7483         0.0000         0.0000      1962.7817          -5031.0084       304.6628     -6993.7901     -5016.8997       300.1992             33.9846        34.6068   1000000.0000        -0.1442        -0.1421
ENERGY: 17200000       237.9883       690.6015       707.4859        36.6460          -9079.3678       248.1522         0.0000         0.0000      1965.5613          -5192.9327       305.0942     -7158.4940     -5179.5324       299.9219            -32.2309       -32.1201   1000000.0000         0.3016         0.3023
ENERGY: 17250000       227.0182       652.3980       724.0760        42.7593          -8992.6844       212.0919         0.0000         0.0000      1904.6664          -5229.6746       295.6421     -7134.3410     -5216.4650       300.0232             19.3906        20.0334   1000000.0000         0.2877         0.2876
ENERGY: 17300000       257.9928       689.5544       731.5031        47.7608          -9078.3899       240.7603         0.0000         0.0000      1947.0305          -5163.7881       302.2179     -7110.8186     -5150.1137       299.4344            -38.1034       -37.5336   1000000.0000         0.0677         0.0684
ENERGY: 17350000       255.2684       692.8247       719.1562        44.1645          -9107.1587       251.4222         0.0000         0.0000      1937.5715          -5206.7512       300.7496     -7144.3227     -5192.9425       298.6286             14.7750        15.2409   1000000.0000         0.0930         0.0929
ENERGY: 17400000       238.6297       707.7131       739.1074        35.5764          -9089.7660       299.4337         0.0000         0.0000      1924.6507          -5144.6550       298.7441     -7069.3058     -5133.7706       299.8987            -10.7682        -9.5258   1000000.0000         0.0286         0.0297
ENERGY: 17450000       245.0016       680.0178       738.5145        39.9990          -9013.3796       275.1213         0.0000         0.0000      1950.1430          -5084.5825       302.7010     -7034.7255     -5071.6128       298.4224              4.0637         5.2050   1000000.0000        -0.0776        -0.0773
ENERGY: 17500000       241.3867       708.7011       727.3587        43.9668          -9056.2433       213.1476         0.0000         0.0000      1894.7794          -5226.9031       294.1075     -7121.6825     -5214.6200       299.8937            -20.0682       -20.7428   1000000.0000         0.0379         0.0377
ENERGY: 17550000       221.2454       673.2399       716.5174        37.5657          -8987.7129       219.7337         0.0000         0.0000      1925.4838          -5193.9271       298.8734     -7119.4108     -5180.1859       299.3789            -11.1717       -10.1646   1000000.0000        -0.2386        -0.2380
ENERGY: 17600000       253.4125       676.5283       718.6703        43.2209          -8967.6782       213.2445         0.0000         0.0000      1885.9070          -5176.6947       292.7303     -7062.6017     -5163.8116       298.3231             -6.5107        -6.1081   1000000.0000        -0.1026        -0.1018
ENERGY: 17650000       229.5704       701.1277       720.7840        48.5875          -9014.8624       235.2699         0.0000         0.0000      1935.2839          -5144.2389       300.3946     -7079.5228     -5131.5204       298.3265              5.0307         5.2928   1000000.0000         0.0574         0.0583
ENERGY: 17700000       229.7030       723.8235       724.2188        31.6899          -9079.2584       264.0062         0.0000         0.0000      1962.6728          -5143.1442       304.6459     -7105.8170     -5129.4777       300.5984             -6.9605        -6.7680   1000000.0000         0.0925         0.0944
ENERGY: 17750000       222.6544       755.8650       701.7274        45.6363          -9041.4962       245.9766         0.0000         0.0000      1928.3486          -5141.2880       299.3181     -7069.6366     -5127.4582       299.3846              1.3390         1.2423   1000000.0000        -0.0612        -0.0598
ENERGY: 17800000       240.6720       668.8814       714.1368        42.5329          -8980.2853       261.7927         0.0000         0.0000      1941.8627          -5110.4069       301.4157     -7052.2696     -5096.7840       299.6558              0.6721         1.3567   1000000.0000         0.0160         0.0143
ENERGY: 17850000       235.7283       728.9715       708.3802        32.2124          -9076.6710       294.7407         0.0000         0.0000      1947.9363          -5128.7015       302.3585     -7076.6378     -5117.0499       300.0927             -2.3581        -2.3966   1000000.0000         0.2231         0.2214
ENERGY: 17900000       236.4241       697.8843       727.2845        48.8707          -9066.0521       286.4331         0.0000         0.0000      1938.6128          -5130.5427       300.9113     -7069.1555     -5115.3362       298.6924             -5.1138        -5.5858   1000000.0000         0.4825         0.4834
ENERGY: 17950000       232.9128       688.8322       734.0183        40.5930          -8963.5813       281.6001         0.0000         0.0000      1982.8064          -5002.8184       307.7710     -6985.6249     -4990.6218       299.6941            -14.2729       -13.1833   1000000.0000         0.0194         0.0205
ENERGY: 18000000       231.0986       684.8650       722.4010        39.3499          -9088.6243       221.3199         0.0000         0.0000      1915.6224          -5273.9675       297.3427     -7189.5898     -5259.1188       299.4555              3.8757         5.0277   1000000.0000         0.0197         0.0188
ENERGY: 18050000       249.0234       692.2412       694.4030        43.3310          -9033.8440       312.3303         0.0000         0.0000      1894.0632          -5148.4519       293.9963     -7042.5151     -5134.1718       299.3806              6.2979         7.6055   1000000.0000         0.2685         0.2672
ENERGY: 18100000       228.6260       712.8259       693.0639        46.1627          -9100.9231       293.9229         0.0000         0.0000      1962.8585          -5163.4632       304.6747     -7126.3217     -5148.9827       299.5128              6.6511         7.1121   1000000.0000         0.1085         0.1099
ENERGY: 18150000       239.6284       713.5106       703.0078        35.0652          -9097.8389       312.0284         0.0000         0.0000      1902.2063          -5192.3922       295.2603     -7094.5985     -5177.9906       299.8418             15.4177        16.1480   1000000.0000        -0.5642        -0.5622
ENERGY: 18200000       235.5970       674.5443       704.0928        44.0879          -9127.7438       282.2407         0.0000         0.0000      1886.3404          -5300.8407       292.7976     -7187.1810     -5288.3686       298.2978             -8.0927        -8.6182   1000000.0000         0.0861         0.0878
ENERGY: 18250000       265.5034       711.9943       703.0642        47.5742          -9007.3172       255.9833         0.0000         0.0000      1871.0769          -5152.1208       290.4284     -7023.1977     -5142.2243       298.6266             24.2994        23.9043   1000000.0000        -0.1857        -0.1844
ENERGY: 18300000       247.7759       716.3222       721.4715        43.6610          -9102.9309       265.5829         0.0000         0.0000      1937.2235          -5170.8940       300.6956     -7108.1175     -5156.7692       299.5547             -1.3466        -1.0314   1000000.0000         0.4730         0.4720
ENERGY: 18350000       204.8727       690.2297       708.7041        42.4820          -8981.9579       235.3464         0.0000         0.0000      1966.1568          -5134.1662       305.1866     -7100.3230     -5120.7178       300.0822              7.9811         9.3456   1000000.0000         0.0003        -0.0012
ENERGY: 18400000       258.6271       713.6665       698.2179        53.6688          -9103.0952       295.3218         0.0000         0.0000      1889.8747          -5193.7185       293.3461     -7083.5932     -5182.2947       298.7163            -11.6560       -10.4318   1000000.0000        -0.3852        -0.3865
ENERGY: 18450000       246.7386       675.6383       716.4944        42.4736          -9079.5067       259.3844         0.0000         0.0000      1938.4636          -5200.3138       300.8881     -7138.7774     -5186.7803       298.9445             22.9058        23.6464   1000000.0000         0.0445         0.0466
ENERGY: 18500000       230.4139       673.2925       709.7989        35.6497          -9042.0684       256.1977         0.0000         0.0000      1874.6180          -5262.0976       290.9780     -7136.7156     -5248.7082       299.0130             -8.6416        -7.5818   1000000.0000         0.1080         0.1085
