# step Etot Epot T p 
47950000 -5229.4961 -7153.5084 298.645 -0.6471 
48000000 -5223.5017 -7128.2353 295.6525 22.1283 
48050000 -5232.24 -7110.9684 291.616 9.5674 
48100000 -5095.5958 -7050.8842 303.4996 20.8126 
48150000 -5129.312 -7158.0897 314.9067 -12.3918 
48200000 -5101.1288 -7049.5262 302.43 25.8006 
48250000 -5226.9891 -7121.7717 294.1079 8.11 
48300000 -5277.546 -7132.7497 287.9645 28.2266 
48350000 -5220.7719 -7143.347 298.4219 -25.0251 
48400000 -5282.7832 -7162.5205 291.7726 19.8758 
48450000 -5246.0379 -7173.034 299.1081 30.4004 
48500000 -5117.8613 -7079.1395 304.4294 23.6245 
48550000 -5163.8972 -7093.1458 299.4578 10.581 
48600000 -5124.8718 -7069.5678 301.8555 -8.0861 
48650000 -5252.9007 -7133.1352 291.8498 1.2569 
48700000 -5252.5521 -7196.6574 301.7638 2.6496 
48750000 -5164.86 -7076.8158 296.7736 -8.053 
48800000 -5161.5028 -7061.2716 294.8819 35.0943 
48850000 -5166.2701 -7138.1011 306.0674 -10.2113 
48900000 -5165.6948 -7072.0493 295.9041 -0.5121 
48950000 -5159.8794 -7111.5231 302.9339 16.5707 
49000000 -5143.3945 -7085.0731 301.3872 -9.0831 
49050000 -5253.7019 -7191.9297 300.8515 -3.5336 
49100000 -5150.3837 -7059.753 296.3721 15.6753 
49150000 -5163.0938 -7099.5712 300.5798 -28.6893 
49200000 -5137.741 -7106.6552 305.6146 -4.9845 
49250000 -5199.8293 -7128.0842 299.3035 -27.0329 
49300000 -5215.0573 -7202.9112 308.5545 -2.2646 
49350000 -5183.579 -7123.4413 301.1052 -2.7243 
49400000 -5124.1758 -7074.3425 302.7047 35.6645 
49450000 -5242.1117 -7149.3541 296.042 -9.1645 
49500000 -5162.9307 -7095.4035 299.9582 -10.2489 
49550000 -5141.1187 -7086.4187 301.9493 -0.0315 
49600000 -5209.9957 -7139.9107 299.5612 -2.2879 
49650000 -5236.1316 -7155.1719 297.8732 -18.8626 
49700000 -5226.2339 -7139.9042 297.0397 -39.86 
49750000 -5174.8628 -7087.2981 296.848 23.4292 
49800000 -5175.4446 -7087.9935 296.8656 -13.8998 
49850000 -5139.7912 -7078.0709 300.8596 18.5732 
49900000 -5212.5045 -7102.6912 293.3946 -59.3326 
49950000 -5160.0927 -7116.2639 303.6367 -11.6799 
50000000 -5095.1328 -7073.9333 307.1492 2.7558 
