# step Etot Epot T p 
479000 -19641.2484 -23466.0368 1485.1243 221.8875 
479500 -19684.5479 -23548.8753 1500.4768 -314.3161 
480000 -19701.0 -23614.6227 1519.6177 -668.1723 
480500 -19496.262 -23277.6342 1468.2663 -293.6924 
481000 -19630.7637 -23332.5448 1437.3619 154.5769 
481500 -19537.8382 -23352.6858 1481.2644 -281.267 
482000 -19327.0966 -23295.5184 1540.8956 51.1001 
482500 -19162.6788 -23096.9759 1527.6453 -311.888 
483000 -19483.1773 -23411.8577 1525.4644 116.3275 
483500 -19365.5329 -23381.8421 1559.4897 -469.42 
484000 -19471.7286 -23189.1344 1443.4288 -147.732 
484500 -19675.6812 -23466.9368 1472.1039 -535.8491 
485000 -19685.9578 -23447.9226 1460.7306 -36.1289 
485500 -19392.4533 -23372.0102 1545.2192 -127.3705 
486000 -19057.6608 -23127.7202 1580.3604 -700.5696 
486500 -19366.4585 -23329.0416 1538.6285 250.5614 
487000 -19207.5109 -23097.3602 1510.3867 205.2821 
487500 -19333.1869 -23373.362 1568.7566 110.1257 
488000 -19496.8654 -23257.7907 1460.3269 -53.2397 
488500 -19413.682 -23334.0772 1522.2474 566.4295 
489000 -19357.2012 -23527.0228 1619.097 180.7196 
489500 -19422.0557 -23263.1639 1491.4611 179.0217 
490000 -19779.311 -23336.0333 1381.0371 -307.3028 
490500 -19577.5358 -23475.4352 1513.5125 -166.1171 
491000 -19544.1694 -23263.5283 1444.1872 -24.9493 
491500 -19631.0392 -23528.2352 1513.2394 258.2984 
492000 -19486.2831 -23323.536 1489.9641 -112.7558 
492500 -19672.5745 -23400.0567 1447.3414 68.2604 
493000 -19693.3997 -23628.4845 1527.9512 243.3597 
493500 -19688.3604 -23508.7985 1483.4351 26.7229 
494000 -19584.8159 -23392.1471 1478.3458 91.5195 
494500 -19526.9646 -23419.3396 1511.3674 -46.9693 
495000 -19652.319 -23547.2429 1512.3571 -692.9341 
495500 -19694.1617 -23401.4347 1439.4943 339.5153 
496000 -19460.7758 -23434.0145 1542.766 -406.5216 
496500 -19897.9588 -23583.7534 1431.1545 -363.1567 
497000 -19827.4502 -23657.934 1487.3358 180.1373 
497500 -20136.0317 -23809.7933 1426.4822 -387.9443 
498000 -19775.0177 -23602.1568 1486.0371 51.7247 
498500 -19603.4388 -23519.475 1520.5548 -119.933 
499000 -19779.031 -23521.087 1453.0002 -138.0149 
499500 -19759.7501 -23376.7655 1404.4483 -570.2663 
500000 -19565.7451 -23577.6412 1557.7762 -74.4266 
