# step Etot Epot T p 
248500 -29572.1892 -30352.7526 303.0844 -281.8243 
249000 -29559.9936 -30358.376 310.0033 153.5798 
249500 -29582.1227 -30342.617 295.2918 169.5179 
250000 -29587.1334 -30349.6998 296.0963 351.0906 
250500 -29571.7515 -30340.0661 298.3283 74.84 
251000 -29545.1968 -30348.8163 312.0369 179.9691 
251500 -29570.379 -30346.1166 301.2106 -74.4693 
252000 -29615.8953 -30388.3942 299.953 258.4002 
252500 -29604.8216 -30361.9053 293.9675 71.7282 
253000 -29564.4607 -30332.5348 298.2349 -247.1863 
253500 -29589.7598 -30350.3926 295.3456 -39.6747 
254000 -29535.246 -30305.0511 298.907 93.0479 
254500 -29533.8105 -30332.3007 310.0452 -5.7827 
255000 -29566.9714 -30351.2806 304.5389 -40.8592 
255500 -29549.2794 -30352.2243 311.7749 -262.5722 
256000 -29512.2001 -30291.8713 302.738 -193.7316 
256500 -29598.7674 -30339.2438 287.5191 -264.2908 
257000 -29582.8113 -30334.6585 291.9342 -531.7802 
257500 -29546.5365 -30300.8214 292.8807 -117.8611 
258000 -29553.1568 -30329.5205 301.4537 151.2562 
258500 -29624.3048 -30342.8502 279.0035 158.8467 
259000 -29550.2497 -30370.7039 318.5736 -73.1953 
259500 -29566.0357 -30339.7412 300.4215 -222.1659 
260000 -29579.4587 -30341.6909 295.9666 75.0757 
260500 -29546.0008 -30338.2386 307.6175 131.4862 
261000 -29553.7721 -30320.1548 297.5782 85.0558 
261500 -29540.2014 -30351.4988 315.0181 -147.8411 
262000 -29548.8914 -30302.3438 292.5575 328.4726 
262500 -29585.6417 -30324.8428 287.0238 93.4587 
263000 -29579.5047 -30320.5696 287.7475 204.2627 
263500 -29568.9086 -30356.1026 305.659 107.1983 
264000 -29587.5366 -30326.4857 286.926 510.0988 
264500 -29613.6167 -30349.9041 285.8925 -14.1607 
265000 -29599.3233 -30346.666 290.1851 -33.9863 
265500 -29582.7599 -30359.2365 301.4976 75.3516 
266000 -29577.3063 -30347.4027 299.0202 104.1149 
266500 -29595.6288 -30366.6828 299.392 400.3852 
267000 -29569.6521 -30346.3429 301.5807 -150.8867 
267500 -29577.8019 -30357.6276 302.7979 -170.102 
268000 -29596.8152 -30358.2898 295.6724 76.2845 
268500 -29631.2063 -30369.6846 286.7432 295.1557 
269000 -29618.0001 -30349.2788 283.9477 -178.3647 
269500 -29588.983 -30344.603 293.3991 -433.5601 
270000 -29568.1225 -30337.7524 298.839 -155.9716 
270500 -29563.0863 -30332.4713 298.7439 289.5383 
271000 -29536.4185 -30345.8337 314.2872 -13.6554 
271500 -29543.856 -30311.3566 298.0122 -308.1867 
272000 -29577.4472 -30354.7359 301.8129 22.8713 
272500 -29612.337 -30381.4225 298.6277 72.4467 
273000 -29570.4287 -30330.3819 295.0817 56.4618 
273500 -29610.9466 -30352.2874 287.8547 379.88 
274000 -29557.9075 -30377.4912 318.2356 169.5581 
274500 -29527.8617 -30308.7061 303.1935 -314.7829 
275000 -29547.5686 -30318.6981 299.4213 -312.7165 
275500 -29589.4252 -30330.9166 287.9132 -166.4046 
276000 -29546.043 -30338.9281 307.8688 401.5409 
276500 -29578.6637 -30336.399 294.2205 447.9847 
277000 -29554.0079 -30309.3438 293.2888 385.0184 
277500 -29525.5223 -30326.8487 311.1464 -285.7847 
278000 -29546.5161 -30318.3801 299.7065 3.5722 
278500 -29539.9992 -30326.7425 305.484 87.9571 
279000 -29576.2013 -30318.5144 288.2322 -221.2506 
279500 -29558.9701 -30332.4393 300.3298 177.4436 
280000 -29567.6302 -30351.3267 304.3009 252.0627 
280500 -29552.4277 -30344.788 307.665 425.8395 
281000 -29549.0324 -30348.7738 310.531 302.0879 
281500 -29560.4604 -30339.8017 302.6099 -165.2789 
282000 -29525.6971 -30309.9441 304.5147 101.7716 
282500 -29570.2902 -30354.7505 304.5975 -125.2519 
283000 -29547.4718 -30310.8285 296.4032 -250.3654 
283500 -29525.3172 -30301.8973 301.5377 313.9549 
284000 -29593.1935 -30381.4187 306.0594 492.5565 
284500 -29611.4706 -30377.2764 297.3542 -56.4518 
285000 -29562.8369 -30349.015 305.2645 -70.9828 
285500 -29554.8789 -30307.9045 292.3918 -102.2175 
286000 -29609.8515 -30383.8555 300.5374 -35.5438 
286500 -29605.4219 -30345.454 287.3465 132.4186 
287000 -29590.9508 -30340.2593 290.9485 317.8976 
287500 -29565.9496 -30340.2948 300.6699 -27.1395 
288000 -29626.5963 -30372.0255 289.4421 -70.092 
288500 -29605.4508 -30376.3107 299.3166 256.734 
289000 -29534.219 -30345.4063 314.9753 157.4804 
289500 -29594.2469 -30356.3005 295.8972 302.2191 
290000 -29594.2973 -30327.7619 284.7964 -344.4486 
290500 -29535.6215 -30331.8975 309.1855 321.7562 
291000 -29573.1156 -30359.6937 305.4198 131.9538 
291500 -29589.3479 -30371.7485 303.7977 263.0324 
292000 -29573.7667 -30349.4249 301.1797 -176.7222 
292500 -29576.4061 -30336.1171 294.9876 -332.1827 
293000 -29588.9866 -30363.3083 300.6608 -86.2042 
293500 -29586.9527 -30349.8213 296.2137 85.6196 
294000 -29572.9144 -30364.6113 307.4074 -289.5772 
294500 -29575.7169 -30339.8506 296.7049 -39.0367 
295000 -29537.2549 -30311.3312 300.5655 -91.6615 
295500 -29543.391 -30346.9024 311.9949 448.1913 
296000 -29525.7832 -30287.8775 295.913 320.1094 
296500 -29569.4876 -30341.9752 299.9487 -21.3197 
297000 -29594.4128 -30337.5207 288.5408 79.7606 
297500 -29560.1383 -30337.1651 301.7112 -341.4458 
298000 -29569.7552 -30342.5133 300.0537 -464.7252 
298500 -29550.2728 -30339.4521 306.4299 -12.6682 
299000 -29571.0367 -30349.9506 302.4439 38.5259 
299500 -29570.081 -30331.5084 295.6541 13.2149 
300000 -29525.2664 -30317.1592 307.4835 -141.4381 
300500 -29570.7217 -30287.812 278.4385 53.8887 
301000 -29620.0726 -30351.5141 284.0109 186.7353 
301500 -29532.8507 -30353.8594 318.7888 410.5424 
302000 -29529.8884 -30334.8055 312.5407 186.4557 
302500 -29593.3887 -30376.3019 303.9968 -417.1318 
303000 -29529.9494 -30311.3399 303.4056 -14.9849 
303500 -29562.3429 -30336.1692 300.4685 149.6495 
304000 -29564.8191 -30349.4157 304.6504 -361.2005 
304500 -29584.7984 -30351.473 297.6915 -281.3662 
305000 -29534.7591 -30339.0474 312.2965 -342.1804 
305500 -29556.4329 -30337.1271 303.1352 49.8299 
306000 -29601.0023 -30365.0354 296.6658 207.1422 
306500 -29615.288 -30370.1878 293.1195 -286.2669 
307000 -29581.8883 -30340.1526 294.4259 -539.3912 
307500 -29587.9735 -30360.0956 299.8067 -342.648 
308000 -29541.8949 -30344.6994 311.7203 117.817 
308500 -29558.1694 -30344.3314 305.2583 -111.2764 
309000 -29568.9706 -30321.668 292.2643 186.3147 
309500 -29586.0307 -30341.74 293.4338 83.3786 
310000 -29534.5124 -30302.7459 298.2968 -264.719 
310500 -29601.8756 -30387.4259 305.0207 70.2789 
311000 -29556.4348 -30296.4529 287.3411 141.9617 
311500 -29567.6298 -30346.1009 302.272 -397.9938 
312000 -29571.7791 -30326.1917 292.9303 129.9933 
312500 -29570.4975 -30324.2614 292.6784 143.3972 
313000 -29556.968 -30324.4593 298.0086 -209.9394 
313500 -29564.0371 -30339.5558 301.1256 -203.7114 
314000 -29564.5472 -30347.7559 304.1115 -165.8302 
314500 -29562.2358 -30331.7976 298.8126 -45.8324 
315000 -29574.2035 -30346.3313 299.8089 -72.2178 
315500 -29576.8191 -30342.7677 297.4096 -169.1 
316000 -29570.0565 -30324.5203 292.9502 76.7988 
316500 -29548.8048 -30348.9239 310.6776 -117.1284 
317000 -29594.9609 -30357.158 295.953 32.7719 
317500 -29572.1259 -30321.5898 291.0088 125.5749 
318000 -29609.4365 -30348.7227 287.0569 -203.036 
318500 -29535.5766 -30316.5305 303.236 -136.3659 
319000 -29560.7964 -30306.6576 289.6099 -148.6096 
319500 -29546.7467 -30333.6456 305.5444 -234.5078 
320000 -29569.4461 -30353.957 304.6172 330.4817 
320500 -29495.1264 -30309.1315 316.0694 92.8794 
321000 -29555.1833 -30336.2638 303.2852 -193.9689 
321500 -29522.4891 -30322.4371 310.6112 200.5805 
322000 -29545.3739 -30309.444 296.6802 -70.1583 
322500 -29515.6191 -30308.8856 308.0168 -320.4643 
323000 -29571.2274 -30333.8905 296.1339 5.9286 
323500 -29568.0762 -30362.9227 308.6303 -80.4967 
324000 -29570.2152 -30325.3023 293.1922 -122.7711 
324500 -29528.4033 -30290.9951 296.1062 152.5661 
325000 -29529.5657 -30349.0513 318.1975 544.233 
325500 -29544.8162 -30334.4745 306.6158 98.8023 
326000 -29563.6626 -30335.1643 299.5659 8.582 
326500 -29566.0653 -30344.8056 302.3765 -81.4999 
327000 -29629.652 -30390.6367 295.4822 -522.5301 
327500 -29621.1595 -30347.6494 282.0882 -160.7923 
328000 -29601.3898 -30387.3219 305.169 45.0529 
328500 -29590.8467 -30347.3606 293.7462 79.1313 
329000 -29565.3936 -30318.751 292.5206 219.1166 
329500 -29647.3098 -30376.6444 283.1928 -174.9809 
330000 -29638.4615 -30355.2115 278.3063 -262.2469 
330500 -29608.7689 -30369.8977 295.5381 -340.42 
331000 -29575.9439 -30338.2769 296.0057 -215.9495 
331500 -29558.5279 -30345.2258 305.4664 -161.6313 
332000 -29586.9844 -30318.1902 283.9194 232.325 
332500 -29601.7513 -30365.7516 296.6531 385.2572 
333000 -29584.7876 -30316.258 284.0221 -90.4118 
333500 -29551.0426 -30329.2374 302.1647 -339.8246 
334000 -29567.706 -30365.1523 309.6399 102.8839 
334500 -29564.859 -30314.7181 291.1622 43.3818 
335000 -29608.4937 -30376.062 298.0385 -104.3851 
335500 -29613.9348 -30371.475 294.1448 363.1245 
336000 -29566.4284 -30339.4225 300.1453 158.0885 
336500 -29564.9173 -30331.5108 297.66 230.9275 
337000 -29580.0739 -30350.2371 299.0461 303.1388 
337500 -29510.7637 -30334.7834 319.958 137.8098 
338000 -29536.5448 -30317.9271 303.4024 -71.5179 
338500 -29572.5838 -30329.8964 294.0564 -30.1566 
339000 -29609.5838 -30356.664 290.0832 56.8059 
339500 -29602.2946 -30366.6194 296.7791 -106.2967 
340000 -29606.5233 -30387.6321 303.2962 59.1428 
340500 -29596.8025 -30355.0908 294.4352 125.7885 
341000 -29589.4465 -30325.238 285.6999 -383.9771 
341500 -29591.613 -30351.7883 295.1679 111.4963 
342000 -29541.1186 -30356.1529 316.4691 433.9013 
342500 -29592.1557 -30358.8768 297.7096 -9.6869 
343000 -29626.6432 -30361.5464 285.355 103.2736 
343500 -29557.0686 -30326.3208 298.6923 52.4899 
344000 -29583.4242 -30350.596 297.8846 162.313 
344500 -29575.1417 -30365.5292 306.899 -442.3324 
345000 -29595.2661 -30369.8101 300.7471 -156.4139 
345500 -29582.269 -30347.607 297.1725 274.9162 
346000 -29552.3704 -30344.0559 307.403 489.9682 
346500 -29588.6004 -30369.4319 303.1885 308.9642 
347000 -29568.8386 -30324.2167 293.3052 -157.4154 
347500 -29564.2556 -30341.6221 301.843 -107.7966 
348000 -29548.5836 -30322.6109 300.5465 98.508 
348500 -29556.3451 -30371.2587 316.4222 461.8297 
349000 -29548.3464 -30314.9761 297.6741 -95.1575 
349500 -29532.9396 -30289.2763 293.6774 -152.6546 
350000 -29570.2508 -30311.5413 287.8351 75.1169 
350500 -29538.8284 -30318.2491 302.6407 -38.202 
351000 -29528.2513 -30325.3995 309.5241 -147.0145 
351500 -29562.1426 -30339.557 301.8616 208.689 
352000 -29566.5943 -30328.0599 295.6689 220.2149 
352500 -29543.1334 -30334.0971 307.1227 170.389 
353000 -29578.6581 -30353.2164 300.7527 -321.1699 
353500 -29568.9083 -30342.6452 300.4337 87.8692 
354000 -29553.5256 -30310.5218 293.9335 -116.1721 
354500 -29601.3261 -30334.2553 284.5885 -28.4362 
355000 -29568.3295 -30348.7787 303.04 -197.3478 
355500 -29548.2012 -30314.0024 297.3524 -192.0035 
356000 -29549.8587 -30315.5334 297.3033 -140.3177 
356500 -29527.053 -30311.5185 304.5995 -539.09 
357000 -29542.4045 -30322.4371 302.8783 471.8737 
357500 -29590.5868 -30342.1603 291.8279 90.4956 
358000 -29581.2558 -30334.6478 292.534 -77.1316 
358500 -29544.2846 -30311.8772 298.0479 57.9709 
359000 -29562.9799 -30343.6476 303.1249 193.7729 
359500 -29541.0154 -30327.8975 305.5378 78.33 
360000 -29530.0194 -30345.8488 316.7778 -112.368 
360500 -29522.6631 -30306.5524 304.3758 83.6373 
361000 -29488.0394 -30286.3261 309.9661 340.1667 
361500 -29531.9277 -30331.0125 310.2761 433.6616 
362000 -29522.8545 -30320.603 309.7572 -84.384 
362500 -29558.5302 -30324.6715 297.4844 132.6572 
363000 -29582.3769 -30324.9488 288.3327 157.8803 
363500 -29574.5443 -30366.8659 307.65 -263.7959 
364000 -29600.8643 -30359.3284 294.5035 199.5679 
364500 -29585.7674 -30350.5621 296.9616 22.0468 
365000 -29540.5997 -30311.8259 299.4589 15.9061 
365500 -29578.9649 -30352.163 300.2245 -55.9789 
366000 -29539.4985 -30320.8422 303.3874 -39.9397 
366500 -29544.3261 -30350.5085 313.032 252.6364 
367000 -29574.4159 -30347.2514 300.0838 105.4548 
367500 -29549.736 -30327.6812 302.0678 5.5151 
368000 -29494.5527 -30282.7336 306.0422 -141.0182 
368500 -29526.6629 -30333.2 313.1697 117.8296 
369000 -29545.4372 -30346.906 311.2017 110.3034 
369500 -29582.2766 -30338.449 293.6136 144.3368 
370000 -29611.0443 -30373.8686 296.1965 128.4995 
370500 -29601.4231 -30382.232 303.1797 -261.2526 
371000 -29550.4429 -30330.0334 302.7066 -99.2124 
371500 -29533.0267 -30292.1752 294.7692 372.7809 
372000 -29529.9093 -30327.508 309.699 132.5594 
372500 -29580.5076 -30364.1468 304.2787 298.6306 
373000 -29561.6463 -30329.8828 298.298 264.9627 
373500 -29556.0541 -30326.6693 299.2216 -350.7662 
374000 -29605.0796 -30353.791 290.7166 -53.7626 
374500 -29558.2271 -30350.1669 307.5018 413.8202 
375000 -29596.1589 -30383.1576 305.5831 -60.5339 
375500 -29551.7365 -30313.5737 295.8132 -126.1398 
376000 -29572.832 -30337.8408 297.0447 -86.0103 
376500 -29592.282 -30342.8696 291.4451 19.9298 
377000 -29560.5041 -30319.4887 294.7056 -37.3665 
377500 -29567.8746 -30329.6129 295.7748 93.5484 
378000 -29623.4931 -30355.9245 284.3953 225.454 
378500 -29589.6507 -30360.3861 299.2683 92.7739 
379000 -29530.5094 -30317.8469 305.7147 -256.2794 
379500 -29562.8548 -30351.9825 306.4098 -575.013 
380000 -29532.8512 -30342.9826 314.5653 -47.9539 
380500 -29553.4917 -30343.2548 306.6565 121.8931 
381000 -29573.336 -30341.8276 298.397 -80.0246 
381500 -29581.2167 -30350.5427 298.721 98.5939 
382000 -29579.735 -30355.6284 301.2711 -142.6424 
382500 -29588.3959 -30339.0281 291.4624 -302.6913 
383000 -29561.9416 -30318.8426 293.8966 271.9471 
383500 -29589.7652 -30358.0837 298.3298 1.2851 
384000 -29594.5969 -30386.3489 307.4288 -12.4701 
384500 -29531.7121 -30325.8391 308.351 -0.4449 
385000 -29558.1439 -30338.3789 302.9569 3.0056 
385500 -29609.5286 -30364.9819 293.3344 -22.1094 
386000 -29557.6594 -30338.3594 303.1374 -17.6522 
386500 -29509.3693 -30299.5436 306.8162 -62.2372 
387000 -29564.5468 -30349.2749 304.7015 -143.1263 
387500 -29597.4777 -30329.1458 284.0988 -291.5578 
388000 -29601.5153 -30356.9828 293.3399 156.7668 
388500 -29576.1236 -30352.7662 301.562 341.5114 
389000 -29598.3529 -30354.3767 293.556 -118.8944 
389500 -29597.6526 -30371.9065 300.6345 28.0924 
390000 -29658.8993 -30384.0295 281.5603 126.8359 
390500 -29612.0469 -30374.1314 295.9092 91.6473 
391000 -29644.5478 -30368.4867 281.0977 46.6965 
391500 -29616.9204 -30377.0857 295.164 -160.5175 
392000 -29594.5763 -30356.0724 295.6808 67.269 
392500 -29583.515 -30373.7388 306.8354 346.9792 
393000 -29573.6742 -30327.1949 292.584 317.3432 
393500 -29588.5915 -30351.493 296.2265 142.2262 
394000 -29570.1203 -30323.0954 292.3721 -233.1977 
394500 -29559.2488 -30355.2946 309.096 143.0602 
395000 -29562.8659 -30327.7839 297.0095 87.3428 
395500 -29546.8489 -30327.6216 303.1657 -16.137 
396000 -29600.6516 -30344.0919 288.6699 -305.1792 
396500 -29570.8048 -30359.601 306.2811 -498.4577 
397000 -29564.2707 -30351.9475 305.8464 -301.5114 
397500 -29582.1143 -30337.8707 293.4521 -67.4378 
398000 -29598.3388 -30380.7339 303.7956 106.7081 
398500 -29541.248 -30326.3463 304.8452 217.0964 
399000 -29559.3493 -30340.26 303.2192 -208.2309 
399500 -29536.5653 -30329.6528 307.9474 -199.6299 
400000 -29589.6712 -30373.6439 304.4082 -122.4953 
400500 -29577.2132 -30356.9483 302.7628 -136.2944 
401000 -29577.7833 -30351.6952 300.5017 97.5186 
401500 -29597.8666 -30341.158 288.6121 10.2084 
402000 -29545.918 -30328.0377 303.6887 -231.0157 
402500 -29584.8306 -30354.8847 299.0037 123.644 
403000 -29576.6577 -30370.2843 308.1567 87.5404 
403500 -29624.4738 -30352.4643 282.6709 -296.2619 
404000 -29601.8143 -30368.5038 297.6973 311.1391 
404500 -29607.0033 -30377.7988 299.2916 62.8507 
405000 -29607.0603 -30364.224 293.9985 36.498 
405500 -29549.4522 -30332.0772 303.8849 -35.2722 
406000 -29546.564 -30337.0997 306.9565 37.2936 
406500 -29568.4185 -30345.427 301.7041 309.541 
407000 -29570.7505 -30327.8406 293.97 218.2914 
407500 -29572.9391 -30365.5678 307.7692 322.9206 
408000 -29579.0548 -30377.2589 309.9341 142.9805 
408500 -29572.0513 -30338.6258 297.6527 218.0792 
409000 -29618.7959 -30353.5524 285.2981 312.693 
409500 -29612.4597 -30356.828 289.0302 188.5444 
410000 -29583.2298 -30355.9805 300.0508 312.9912 
410500 -29514.5375 -30311.8691 309.5953 19.4195 
411000 -29519.3505 -30315.3552 309.0801 -6.4394 
411500 -29549.6885 -30316.4189 297.7132 -206.4172 
412000 -29627.0692 -30358.2731 283.9186 122.6088 
412500 -29552.9572 -30312.6301 294.9729 10.9012 
413000 -29602.8226 -30350.4961 290.3136 -244.147 
413500 -29530.6913 -30308.2662 301.924 -4.8317 
414000 -29524.5416 -30323.5421 310.2433 401.4368 
414500 -29563.3345 -30344.7798 303.4268 68.0496 
415000 -29578.0827 -30366.0863 305.9733 -475.5923 
415500 -29551.5039 -30348.8005 309.5817 -197.2753 
416000 -29572.0293 -30341.7093 298.8585 -149.234 
416500 -29604.9225 -30385.7412 303.1835 -72.4869 
417000 -29627.7399 -30382.8871 293.2156 -5.8113 
417500 -29597.3349 -30356.7299 294.8649 -28.78 
418000 -29597.71 -30322.0407 281.2498 75.7255 
418500 -29579.2048 -30345.5014 297.5448 53.6318 
419000 -29583.5548 -30367.6797 304.4673 183.5541 
419500 -29537.684 -30321.2433 304.2477 -94.9571 
420000 -29561.8895 -30352.844 307.1192 230.0176 
420500 -29579.5173 -30375.0914 308.9129 -294.1776 
421000 -29601.1282 -30360.0116 294.6663 -267.7452 
421500 -29603.1538 -30366.5421 296.4155 124.7939 
422000 -29591.3695 -30373.8947 303.8462 96.7906 
422500 -29536.5056 -30346.7289 314.601 78.3329 
423000 -29567.9312 -30291.5602 280.9774 198.0876 
423500 -29606.4612 -30354.9873 290.6447 -32.3186 
424000 -29588.9272 -30342.9289 292.7708 -35.9808 
424500 -29611.1883 -30364.9782 292.6885 -189.3299 
425000 -29586.0725 -30384.9754 310.2054 -164.2293 
425500 -29561.4243 -30321.3651 295.0768 17.4691 
426000 -29576.5196 -30339.7636 296.3595 24.3105 
426500 -29563.3128 -30352.6596 306.4949 -138.0608 
427000 -29587.0348 -30352.3916 297.1799 -87.9059 
427500 -29544.5325 -30322.0314 301.8945 -210.941 
428000 -29562.3852 -30345.6744 304.1428 60.9043 
428500 -29593.1851 -30365.5486 299.9005 -91.7803 
429000 -29635.0436 -30378.9475 288.8499 117.8342 
429500 -29565.4574 -30354.4025 306.3389 113.7782 
430000 -29599.3916 -30369.4893 299.0207 -53.8564 
430500 -29568.0897 -30344.6951 301.5475 -520.9901 
431000 -29560.1895 -30373.4389 315.776 -46.7359 
431500 -29577.1956 -30329.4134 292.0781 61.5553 
432000 -29571.6513 -30367.6034 309.0597 9.0032 
432500 -29555.9888 -30306.5339 291.4286 257.4407 
433000 -29557.1783 -30311.4067 292.8588 121.1708 
433500 -29546.0 -30315.9271 298.9544 -121.9722 
434000 -29521.3111 -30326.1715 312.5186 269.6335 
434500 -29518.1274 -30287.9205 298.9024 106.6634 
435000 -29522.7806 -30298.4574 301.187 138.692 
435500 -29537.5006 -30337.6347 310.6835 -181.2703 
436000 -29589.0395 -30326.4992 286.3477 9.2659 
436500 -29527.8142 -30337.4625 314.3778 102.9922 
437000 -29569.6846 -30327.7073 294.3321 -125.7878 
437500 -29558.7215 -30332.2329 300.3461 58.6053 
438000 -29540.485 -30329.8978 306.5205 -164.4429 
438500 -29566.6891 -30346.6134 302.8362 -212.9161 
439000 -29565.3531 -30321.3714 293.5538 393.6805 
439500 -29563.0152 -30348.2143 304.8844 74.15 
440000 -29610.6832 -30350.3881 287.2195 -138.4659 
440500 -29572.4128 -30369.1852 309.3781 5.9076 
441000 -29556.2682 -30339.6436 304.1763 188.8572 
441500 -29543.2329 -30330.1484 305.5508 98.2817 
442000 -29559.4757 -30336.0557 301.5377 128.0441 
442500 -29561.2499 -30327.1696 297.3984 -109.5915 
443000 -29592.1881 -30332.1083 287.3031 5.4892 
443500 -29524.9141 -30339.7474 316.391 -78.9177 
444000 -29573.7015 -30336.136 296.0451 -244.464 
444500 -29535.8702 -30334.4982 310.0987 -320.5505 
445000 -29598.9968 -30336.5968 286.4022 150.4805 
445500 -29511.4308 -30351.2857 326.1066 -140.2662 
446000 -29481.6245 -30276.8726 308.7863 104.6774 
446500 -29557.2468 -30349.5554 307.645 23.3135 
447000 -29605.2186 -30363.8718 294.5769 -124.918 
447500 -29607.4597 -30376.1142 298.4603 -362.4503 
448000 -29613.6648 -30373.038 294.8565 48.4986 
448500 -29538.7571 -30318.1171 302.6171 -2.5706 
449000 -29549.714 -30329.1181 302.6342 91.6584 
449500 -29558.2996 -30348.8104 306.9468 -347.2131 
450000 -29594.8213 -30364.9316 299.0256 349.557 
450500 -29543.9506 -30330.4462 305.3878 452.8611 
451000 -29537.2153 -30311.5091 300.65 -510.4997 
451500 -29562.303 -30328.5785 297.5365 -113.8752 
452000 -29542.6415 -30309.4209 297.7322 -39.0413 
452500 -29580.5175 -30361.7353 303.3385 -178.8337 
453000 -29543.1223 -30318.9825 301.2582 -151.7692 
453500 -29500.3715 -30340.2049 326.0983 64.4964 
454000 -29557.2512 -30310.7851 292.5891 119.4194 
454500 -29535.5222 -30303.6665 298.2622 59.0866 
455000 -29554.5157 -30307.753 292.474 -116.8385 
455500 -29544.6982 -30341.4809 309.3822 56.9405 
456000 -29541.3253 -30325.6802 304.5566 129.8704 
456500 -29589.3504 -30342.5983 292.4781 251.8731 
457000 -29560.1132 -30345.6421 305.0124 -70.2756 
457500 -29590.8147 -30316.1471 281.6388 -103.4887 
458000 -29586.7404 -30342.021 293.2673 92.4397 
458500 -29559.207 -30302.4565 288.5958 -266.6465 
459000 -29540.7859 -30312.1604 299.5164 11.7044 
459500 -29593.5387 -30354.116 295.324 137.4231 
460000 -29542.8321 -30341.6258 310.163 0.9227 
460500 -29590.4387 -30365.4736 300.9377 -74.0856 
461000 -29576.3121 -30340.1297 296.5822 -143.3354 
461500 -29558.9286 -30343.9107 304.8001 -202.9087 
462000 -29583.6809 -30359.4477 301.2219 240.3189 
462500 -29637.5077 -30387.6356 291.2666 135.8111 
463000 -29604.2579 -30346.7878 288.3164 109.4789 
463500 -29585.2982 -30359.5191 300.6217 177.4821 
464000 -29578.3865 -30340.462 295.9057 249.0577 
464500 -29622.2121 -30352.7963 283.678 -240.2972 
465000 -29618.4599 -30364.041 289.5012 -397.9757 
465500 -29590.8199 -30341.3719 291.4313 -389.5937 
466000 -29569.3959 -30346.6178 301.7869 -219.6273 
466500 -29586.0535 -30378.9433 307.8706 -125.453 
467000 -29544.7221 -30359.3308 316.3038 351.0072 
467500 -29557.6537 -30339.1057 303.4294 259.5396 
468000 -29547.479 -30319.0073 299.5761 -89.7484 
468500 -29520.2779 -30337.9822 317.5058 -228.471 
469000 -29574.409 -30341.1631 297.7224 -26.2755 
469500 -29587.423 -30318.4861 283.864 59.3938 
470000 -29592.9001 -30349.9374 293.9495 -119.884 
470500 -29634.6037 -30374.702 287.3722 -85.5128 
471000 -29586.2873 -30362.5797 301.426 337.9453 
471500 -29606.4419 -30370.8854 296.8252 40.5202 
472000 -29596.6492 -30356.4195 295.0107 -283.5204 
472500 -29552.0203 -30333.5828 303.4723 111.5112 
473000 -29545.885 -30326.9812 303.2913 102.1315 
473500 -29553.8774 -30309.1165 293.2512 109.0239 
474000 -29571.3111 -30367.2678 309.0614 160.5942 
474500 -29591.1061 -30333.4857 288.258 76.3488 
475000 -29577.8594 -30362.5654 304.6929 -367.9316 
475500 -29612.8573 -30366.0443 292.4544 144.954 
476000 -29578.3713 -30356.3507 302.081 -17.0283 
476500 -29557.4615 -30345.2971 305.9081 19.1145 
477000 -29567.8348 -30352.8213 304.8019 -190.9612 
477500 -29533.4727 -30292.9957 294.9147 -350.0126 
478000 -29500.5128 -30291.0682 306.9642 222.7717 
478500 -29590.3423 -30356.3091 297.4167 311.808 
479000 -29598.1055 -30348.0345 291.1894 40.4582 
479500 -29578.4925 -30340.545 295.8968 -341.0842 
480000 -29586.9897 -30322.4011 285.5524 -212.8495 
480500 -29583.5948 -30348.9536 297.1806 -289.2405 
481000 -29666.9734 -30407.5044 287.5402 316.5595 
481500 -29602.9942 -30343.8822 287.6789 130.8099 
482000 -29560.062 -30330.8517 299.2894 -48.345 
482500 -29535.4377 -30285.4022 291.2032 63.1756 
483000 -29593.0907 -30340.3 290.1334 -159.8834 
483500 -29573.3556 -30344.0148 299.2387 -20.3794 
484000 -29580.1196 -30364.6589 304.6282 21.1657 
484500 -29600.5128 -30360.838 295.2261 296.9787 
485000 -29567.4641 -30346.3325 302.4262 -362.0 
485500 -29544.4171 -30344.6815 310.7341 -221.471 
486000 -29548.9768 -30345.9954 309.4738 124.4661 
486500 -29497.0072 -30330.546 323.6542 70.6914 
487000 -29575.4803 -30329.3902 292.7351 -215.2595 
487500 -29536.3449 -30345.3055 314.1107 246.1253 
488000 -29546.6548 -30331.9293 304.9136 333.5004 
488500 -29585.7992 -30365.6183 302.7954 91.4782 
489000 -29542.3463 -30334.5442 307.602 -221.693 
489500 -29588.1992 -30377.8871 306.6273 -128.2183 
490000 -29653.2287 -30388.6491 285.5558 -56.738 
490500 -29580.9042 -30359.1751 302.1943 89.1143 
491000 -29579.8237 -30348.1067 298.3161 200.0268 
491500 -29588.0935 -30345.8558 294.231 11.1147 
492000 -29529.9174 -30339.4319 314.3258 28.5285 
492500 -29515.9851 -30317.3094 311.1457 -182.5106 
493000 -29548.497 -30354.8869 313.1125 293.1854 
493500 -29522.3832 -30304.9438 303.8599 70.6928 
494000 -29558.6323 -30340.5183 303.5979 -132.9252 
494500 -29603.9112 -30369.6087 297.3121 182.5209 
495000 -29625.686 -30385.3233 294.959 -123.2734 
495500 -29599.1195 -30357.1156 294.3217 372.9697 
496000 -29611.2586 -30346.5115 285.4908 -33.7864 
496500 -29597.2329 -30327.6569 283.6158 -378.6703 
497000 -29579.0657 -30333.754 293.0374 -205.176 
